from,to,amount,tx_hash,block
0x9acfa29e11f9b0285b9d95ffb1da76763c958b9e,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0x71a19d3cd94c12503725cc4cd536d1fcd9f2ecf800a3099e5142a12fea5645aa,7139083
0x3bdee59b3e02d96428911087f139e718add7277b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0xf73ca828283222c656cfe98f153f6f1437554dabac389b0aa1bf1c0c0b3d3934,7139083
0x1124f21ca802dba0d06c182203d14046853e2ea4,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1016,0xf24ad1bbeb0f117c33a9560380b2b690abf92904c0dd2e362fa9bafa8c1ad56e,7139084
0xf17326688b4da18a58a0a7720b2c04d2697513f7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0x3a275e06d6052dfac7ef0624f4a7a8c568aaebd8272d48d83072068880e6924a,7139085
0xef1fc7221bd0d46c027f7436219852ae5327272a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1015,0x2592cebe59c997dd3c62ae4daefa01356fe85bbada5077136dfff0a5acea057d,7139085
0x8a9b5c793607765541dc324fcd286b6ce21d596f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1011,0xbd19c6f2fddcb0362db5e69eb68bf32affb898429d54120586707df2c988ec78,7139085
0x2c55ac706862fe5d47f9b65afdfe5833c36744ac,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1013,0xc82c90415b54d50545724164f4c1850147c633211ff9f2a3416c99dccf4b9c50,7139085
0xd45e0ec9eb10f7a99352df68bb49689af3e010cd,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0xc341ecb2002c4027694b791ce13e3e1365d55d5fb78eabe4b6044c1e0825212d,7139085
0x35ead81ae0bd6433e2e2f41188356b7abcb539de,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0xa0e08e5cd93d83b9620e9644be2c26732e463b823e15e7c127fa72331291840f,7139085
0x0299cad877ed27d66ea877d3a713c0c9485b038c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1015,0x6a4609a15c8f9c68829d4ee805bf0afcb3a4cb319ee1a9555a3b05d7f92306c5,7139085
0xd31f145b5610dfb69089c6f53e8fdb810147dc1f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1015,0x219e21a53366bbfaaa494917f8738176510f2eee37fdb88066fe4d34345277b9,7139085
0x6169d3f394ce9bd9b88986af0ea15972bb547848,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1012,0xa5f5e4defa6625de8de0d7d3aca02a33e1e16e4cab5db3b8925c8b76a64ba044,7139085
0x2cf20538424354deefccc8f08b4f683346d092d7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1012,0x07893fdf1d4364f1a4caf5807b8d3777fdf2265cdbe5decaeea45eda315dddc9,7139085
0x534cde91e1ceaa3a616bffe5db4dfb438efa9116,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0x286cee3357259ad2c215cb95b9e12792ae051ba66581e154c1779a522377a1c5,7139087
0x1e6d5dafcf23945676a7a02b78d71ef87f2aa1ec,0x3b46c790ff408e987928169bd1904b6d71c00305,0.101,0x2a005218f7c75cd56351734e698f85bf3a3f3650b3b0be441fe66dc31030ba34,7139088
0x249afaf9c63800e5725738fa0a32fa97ef4a4983,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1009,0x680bd530c226ec0549abd9c156bc10dcef34a3896c0bba9decb97f84f38f7015,7139088
0x5e1d55fe437b2d1b82139ee0f3d0b0f3ab09d064,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0xb5b227b66945c4f6c64e8d7498b18a259505bf97c559208c4fe9143892783c13,7139089
0xdce1c80bdca4de00826962e7b1ca3b28e82aa03b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1008,0xfe6fb4d945ebd5bf2ec85679c75e89f6dcc1dca9f4bac55291d9356130c4e1cc,7139089
0xd9a0a6254379515a66229b36945b16f72295e288,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1008,0xd6f6db5c62fee65a2554733c24d04f68f432b6f1c2d370017a837d9fb563b62e,7139090
0x0c5cd3c97676badb1c10747f75d38b594ef31916,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1007,0x97f8ba5ae9cfcf30dda53e4d419a3493f622d897d0637c88062d8f58e74b651c,7139091
0xb2e045d33f3e56b0414fbc9dac4cecfa3b030de7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1007,0x2789c1d03a8f55b3ef8141fe23d5b3b37f002d89c0ba02c874444c9f8b885fa8,7139091
0x2e54cbabd0a164f57280cdf53d4925351049e8da,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0x7e4a1cc357c07a5fd6f2d5ac5a23e6d6143af02409fd56cd5f6e6234de7ad3d7,7139091
0x0d4aa009cc1a5960173edca37532689bc01fe9ad,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0x7eeaac81d0cbf9ac4e0bccb9e6b4c1f32f0c29ea3124520c7e20f768b9b87051,7139091
0x17b0e5e7bc74018edb64429e876e50673ca297ec,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1007,0x06b04a368938d8ae52ca0d30b1c07dee7530c6cb120a4d0519617464c1cd9ca8,7139091
0xf951e85348cb3d765fcf2b22083aefc995325975,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0x8ae71797946f6056e88cd240bd34c35bfaafc6257886da86b5fc2e1ccbd921b1,7139093
0x9c23193d2661ab114f3c503d38e2b2ebb4c7c994,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1005,0x5a162ebb556d5adbdfec7535e86cd34f7a86546810d111fa4b9b9419d4400696,7139093
0x20a46331327ecb89194378875c8a664eafe6c725,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0xdda24a323c280696cbcb8dc2c9dc702e7b4aa6480d23d4cde2d3b2479044a432,7139093
0xae2ab0e8b97ab1d5cda7e88f2e257794b7627313,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1004,0x8d39237504f63f2a13de46e14d7a11a72d53fc88cfdd44b0ef5cd84ceb2fae3d,7139095
0xfa469653d8975e3cc91f44831e2d0559f479896c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1003,0x3af7276b8499b7126213423ee88b18e470230a47e448c19fa4dafaf742526455,7139095
0x912efa9addb5e5a69148a2839a8bc271bde2350f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0x7931497e75f8f0ca679f43200e37dd26e73c81c851a9399ccedaf4ce96041454,7139096
0xbea4ebadd75406759db3b9c50370f41d9bd8e203,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1001,0xb1cc9215065b1d3fd5b08731b0bf3d31d1b9e725fbc22cb48490c8b6ad833293,7139097
0x5ddbdc72f47a0b74f61106569324cc3d90e7950b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2487,0x9bd8b11c12c286b7beb833898fe78241deff870e1edccdc64d11b1d7c20652e3,7139097
0x4e10c9d835615453ec3242ce58e4086da2086a33,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1001,0x1620de5cfe368da1706d3c8d85a1cc4ecaa8ae8b16e3f59394fcfb99912167d0,7139097
0xb9fce825d9cf77cd3cda62e2c9019ffbd545ae90,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1,0x580759a4b133531ed20cf1a23d485de7cb07f5156a5624d4a97b90573246371e,7139098
0xe106f02bf50e2aa56fc5e497ee121e6d15d22c59,0x3b46c790ff408e987928169bd1904b6d71c00305,0.1,0x7427fd31f679889c04e75c8e8221f70652f87b4db25b61251f4eb3a81b5eb65e,7139099
0x3ddd23333ffc469b2921ab3f0c9c50437e3ab1c1,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0999,0x8cfab017fb69681ebc38a5c26ad0a69848a4773b66f6bdd7e377767b3ee81dd6,7139100
0xe12d0aee995a90ee9210e7f110e17f2aab8dcc05,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2484,0x89e3aa61003fcf882570dd7cda00138c639533865ed541672b81de5e3fa59b22,7139101
0x30deaf0118cc4d5dfdccd0ee627f2175f9f4d2ae,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2483,0x6ac52f75ac8db6b86caf37dfc28a4a1a286a6476d3b7ebb6b58cfd6234ca1952,7139102
0x24eec97cd8d6ceef30076f0bd8f3eadc4a7b6ed2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0997,0xf5915c7bf764b792fdf4edcd3ea08b6054c9e10e4a2af8b19faccef5d426d624,7139105
0x510c0ec38d48d60ea29967f68e867bb62c639a84,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0997,0x77e5cfbc6091bedde2d689a1ecf6292bbaff9834f7fc8539fcff797c1b94dba9,7139105
0xc3c36d770ba32d1474e2b67568e4ef48592d128a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2482,0x641407a4a948b1a10e361f313593ecd09c91a15fe6626251b52d77d374d631ba,7139105
0x1b927bb978f393fbacd45b8fb9f5876e72fe864b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0997,0x3da44a0d950ef1faa3477901444b407a400aa804167a79a1093cb355dd0f57a1,7139106
0x65d6101a364934b631dbd21db97ba9e4e3902837,0x3b46c790ff408e987928169bd1904b6d71c00305,0.248,0xd52789b2446caadf0ccbf04684648430d57fb3f0213db3d6f30017586230d51a,7139108
0xcc2903ef8b07232753dd4fc02da0f58b78f31789,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0995,0xcb4a1f4911181bf4104ec9a5aa5cee99baf9dcce8dbb319f2773f34faf8ac64a,7139112
0x684b86ce5ed40c2a0cc5122e4c0221c3f9f58b83,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0994,0x7ae96fe2f7ac1641d92f14d47f10facdb6bf4fbb4e850cdc3fa89b423dfa7b0a,7139113
0x0981159bf5696beb449221db94dd271493fce238,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0993,0x1bc98e8e0db2e0728304ba756a3853fc7be176685ba629632929170790b4713f,7139113
0xa3da919e189f574dce927d1c649ddb4abd7e16d2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2477,0xe54d7dff5c832bfb517a6080d5040b40ee3c63a8fe3cd4a83ea41fc3bb291999,7139115
0x8071586f92bda0e6e4cf844f0502e9548a00529a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0991,0x6cf6087f64510cec7cfe6e914702ea4fa90aa09521dace55a403c6db0c969640,7139115
0x631a00ad313036fa67eff8b96c021a63841f56a2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2477,0x7e17053261ac2f2b7112842879de708dedd7bb177cd5cabad09d1a231eb26f66,7139120
0x94c44da4562f69e5e915c5e3f1fb54aeb4de23bf,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0991,0x80290bb8c1ed12174e5a104c22113949d7845daa7bac7dd8f4ba787ea03e1b26,7139120
0x7ea25d6e5a8dbad5621d0abd2994fafd75ee393f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0991,0x57ef70181e1802305b20fbc9e973d2b886efed55388718aac37b33b565f2485a,7139120
0xf38104e461debd84bff78c4d26e3183c220228e9,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2477,0xc79172fb4200996f4d85cd6cab92e9c64e23e3daf26e95d082ecd0152201c3da,7139120
0x7c3d50ee8482d5efe67e87391872a35f55578116,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2477,0x461c602f83a97eb3e90878e63ee694d28cdd0717b87b803ae38ec3e4b218f89d,7139120
0xff7e84611c08a89e8196a59d9d4d7a5c6238fe14,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2477,0x8902150f6e4ff42e30945c0fc508fda8e172c8b5056d37f1197fcddc9df6b538,7139120
0x34eb3ff0fada17f9be077102779d4f40af07124f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2477,0xceb907e5096a89be00393248e5a4583980af8595bd1e457d3c47ae3d075fd37c,7139122
0xdf40ff882c6979919a83e58e2f8e17c1ef9dc46a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0989,0xfd390a2e14af0710aa9edecda405c4e903785494b3d8fba40a8e77792b6b6a99,7139123
0xa0a4a0e004f20c9f80d49cc876dc74fda74edd1b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2477,0x05f0477bfef885088c0e110ceb492e5a35c8830eb4227ffb36339e24b4c39ecb,7139123
0x9463c5fc8541470a96a5dbe6d5c7834787144b19,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0989,0x80c7b65e09f605634106ec619f8f64cce9091fb5275f5ad470e20b045e0f12b6,7139124
0x95c731d17e87b1b7a92aa26bd42510f0a87851e3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2477,0x60879573fe72e934ec6cc76006392980a87dc79311fa8f944470c250048e532d,7139125
0x3f9690922052ee72ab638b420bcd4c74a00f16d1,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2477,0xdf09ef25698864e63e597b10dfeb895d07579e52a15b62e14fc342a669774d98,7139126
0x62594ca159847ac7e36b8d5cb770ef3a3ad1584a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0989,0x95272a18489b556a7a14afab9c694dbe0b0d9d85baeb0fba38b083edde0b0fae,7139128
0x8d6feb2a9d58cad03c90dc9ab9a31764a79bfe65,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0989,0x39241f41fe6fc18fb947433bf9ee757be794d12e3be195241c2a82ff56cc3b0d,7139129
0x712077b4ff290a9d794775319de155f7f3824ff6,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0989,0xc3862ee7a6f3a8e75d1746310c884582e0c90710d99278b74791cb20123eb535,7139129
0x2cbd5dd9b49900d0315bd66d0ca334f91872b10c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0988,0x82b49d639977de6b9e92d1898ef043dadf7a5d1546674f268616d4f77b1070da,7139133
0xe8c14e24fd55fbf650ee5fa934eed98817f99957,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0988,0x0740f0893016fde99a417f664c921f4042807a9cbff21b31f0f605de0b657627,7139133
0x78e379c3fb06d041c9a3bb5a543ce1222273231d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0988,0xe5d20f1cc47ebf164cfdbfb457fae9e067bb38515024ef888539f21e451c1af1,7139135
0xc78b8102b04882edb86133626c8a64fa3dace052,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2474,0x2a58188ad1cf6e94d29f8e277880d824004fe4a1f35a6301ebcc045179dfe4ac,7139136
0x3d4bdce4306a8e49a0bd9c15d0647bae3cd329c7,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0988,0x034430fac2fdade2fdfa45b9c9a37e1b196d8dc1f53b0cca281f53a46a044cab,7139139
0xd871a43d81c442d189ae35bf6896746883481c3b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0988,0x1e1aa0df98502650d426beee44cd27f4f6988a28dc88b7345968932aab103e7c,7139139
0x97b921278522205fc86fb90b1da50e4a2a1824dd,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2473,0x08f7e342f5534f6a60f0416ef6977082e37f473632e8c894dd9b8b026b039ee5,7139140
0xbab1016281779eea41341aeccc9be45bb47ea4da,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2472,0xf97bfa6f53fb7927913dda1fbe091ab1046aa53ff7a56a6556f2f4b931b9a683,7139141
0xb690ff067986d550245f9a82e5e656e6506b9439,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xf1402b26380fe570237c9b5aa94ae771e7b1481a4dfb850ce850bd11e708a2fe,7139142
0x571426b9add3d756f424e9877ab55d2565dab3d2,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x159b578dfc9424ec29dacf65b7dcabe722cb8580b21d8c7eabc785d589d96f40,7139142
0x983cddb312fee4bbea43fb404f14a575ae83ede3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x06814dfd5975fcdc466d304acfc6b3f5969ddb80cf8bc1a493ca0ce8597821f5,7139143
0x47419f4183e3408c3c315be5139269a511d8fe13,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2469,0x8654e7f8175136e1a0b2bf21e1d71ce26292a09ebdffdc2530f33d2d45f54897,7139145
0x9796ab55f0dc0ed516c5da63e53c13b590276554,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x59d041cffafc2cc9e09b19ffd616a59f58d9f06d329492b17dd3fe2229060a40,7139147
0x9a3402e3e76c7ab38ab456e3432405b3c0faa49c,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2469,0x85ce6d80e2e6767e4968741ea5997ee22360953ba3166c49b712d93a2a8b45af,7139147
0x6d41febca157dcfd8883713adeebf6544c3ca747,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x1bd0d8347930160eba6fdc5cc1acd232c9c0bc93b0f9e8117cc071d6cd8bf656,7139148
0x849b16cc0e250ab36f20a3a8fa6da5ccef7869dd,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x6f82cc8e790ea47cba3cba2e217a17c4d0dba00f0eb9164e26600010e04c161e,7139151
0xae14f68593fcba7e1853ba965a853ade8803f940,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2468,0x85ddda80aa7207d306933b12344116907024cdee1529568bc5c487272b06aaf9,7139151
0x34eb1e2f158303792d6e6f5360ae8801acaf7430,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x779253a1690783c25da08f3fd7d1c9ac57a0fd4286132674306a4564d9c91550,7139153
0x5477ec2d7902c643a6bff8c045da7bc2efa77151,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2468,0xf8eaa6b3798af6e7a00e70b2648b66b99f9cda0d3ee55f78261fc5a3a61dee90,7139153
0xb455451250820d8c3d292dd0a57d4b8ddba62f00,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x3006f0b641de31591d0bd8512898cf1eb71ded2ee72de9a7bddc880f633a1524,7139154
0xf8d175dc6293926b0766c31a2bc96b4e3b9f6fe0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xf73647ff9fd4f2d215a9916ef873aa827e54f9c64bfc3466f0dbccbc4a1e354f,7139155
0x329441237bd31b31c9e0cec93987180c211504ec,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x016dbebbe3fb75853f451a141c24c2c84f9929d2eebca08ffe46d97658b9e3a9,7139155
0xec42599dbd5050176ce11351ae52abeda1be6837,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2467,0xedae43201202bdb520c5985c7d116a77a9cff38c96aa154deca3a5784a488a0a,7139155
0x16d4678e591e903da3ef1fb422f21bd1670f2c1b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2467,0xd856909511e2365ee45c7550dd923bf48e74b3796a6b3d6b6e29dbe7a78bc72c,7139155
0x92ebb4f7a8d1769e723952057346ed9b5196a19b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x50d3c78e4e68530e5ed1659b0960024ccacc45f73be477420d1dee1be6779222,7139160
0x9f4ed6e275fad9a3188f0aab0b3a17d9de64d460,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x5a132724511b0a1220a03dd750af324d56fb25352101345f44f5084d38f54e2d,7139160
0x18bf73c774929c8b6c8f7aca174892344247b025,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2466,0xaad0171eaf04bc15a4e998b46f0bd53be3e6890dac7b0f89d0a4b8e959d0a164,7139161
0x6ba63f98290510deaceb0fa82bf17d4d6b2c948f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xdb677bc08f589768d51f7e2dd7108bc6e06dbb45a2895ea8c5933c83eddd9973,7139161
0xacdb76313a445155259c31793c17bd5e16ec6c61,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x22f186306d34161245cfc8f7fe3df7f0678350b925c1544e9bcdc0971565567d,7139161
0xffb7804c5ae456b1093df141bbab247ce82524a8,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x1467b0cadf41748233bc3bbcebd8e30840b09650beb4039a664643063eb9f640,7139161
0x1bfb1c77b62c58aeb3aff76e4b944627161436f6,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xb04ef12277fc96253380bd98c61148948d9c17a0a4f8556127f4c7f29d8a1d97,7139161
0xb8aa1b7ead88426e2f851477a76ae5077dfcf3ab,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x7b7482d3e3d08637495c43fa399bb42f001e94d0c0f17725ac9476e067e8f6a0,7139161
0x43e28f863fa4efc973f59889cc10360933137aa9,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x62a2a1365ed83f8b32bfbd900a6f4a4e2bc368d9a256c4d16a7dc6df5f5c40bb,7139162
0x993efc27776ba08e3b11096398c08ba484ca8525,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xee30f4fb763c6d4e29584defc31336a1ca399d7ac9e899ab8b4484a02848f72c,7139163
0xf379afad38f2d461f0da406484676a4d00662a33,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x0d074afa99132a706adfd815b299fae583c7e8cc9d11200e1332700aea59315d,7139163
0x94dd4df0e630dd6cbc4dd7018f52a819fd183fc3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x59ee3acaff6c0de9ca7a8bf54dde7f75e98bdd7a8817cec05fdeca40c94a4651,7139164
0x8140df113f20fc77887ce9c78b5ddfffc5386124,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2461,0x6c10a2e51727c9c30ab67192a3ceba3f6763eb96ecb093b7abdc130a90332eb9,7139165
0x4b966253876e070c30134dc4a04fd8888baa73ff,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x54f636f2c855dbb5bb2e38f657dc259b5fd033f5ef9042ec9fe6e9c254b48a37,7139165
0x9e2bec7776ba093e2dd24271ee7e618ac34d6a47,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xcf76a87f9de12ca4b1af9948c6d39973130822fb861090b4babcf675af0f97ef,7139168
0x256cd153ac96df211ee4426d49ba5b16e3fb75d0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xd24452df06d5f11a70bff6761da61f8aa23b68322811a3edc9291109bdef6ede,7139168
0x4421b0608ab1772ab973270dfb9e9876bd88a384,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xe2488b00fafc968aae4e65057215c73c99d71438949e28cd1ac024f5e3a41f3e,7139168
0x725496d886d876ca610d1f7cd927ba45552461d0,0x3b46c790ff408e987928169bd1904b6d71c00305,0.246,0xa868efead1a96bb687756afcedb209e2a6b8f7ac9c57d4ad9ddf207928b2a42c,7139169
0x9ce2b34b819e14a36961b1e98351523664702fea,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x6507569899cf4a3e54852d7d331b9fe03943b61b07e35d7a380b97ab70440728,7139172
0xb3bd655a9d86bfddb776e9e2c720846d3627a2b3,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x89389560ab87f8b770ef02c1890515afb177e6df765b6050ecbb652a1a4feb26,7139174
0x857b6fe597ea04b590be4ea82a78e7dfe1133346,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x6c0890e57a5825bfe1b8ad5e276d0f4643ba3ff638ad34263a3c001b2b43574f,7139175
0xa3ae6df3147b76054d0ab51f83ac35fac2aebc56,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2459,0x0c05956d4d727463e264974e7d52ceb9fe0c2ccac472a5bb54bb6774d855f4e4,7139175
0xc03de7fb01ccdbe3f018d1e7847d0aea6bc75160,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x0c9a872c0cc75ade0bb5425c241320e19753ff3404cc51a627dd7282692ebc92,7139176
0x5db28a923f96ec8ab3e8ac6696597a2b926b5a22,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xb6aa52f9d9b3b9ac4b22e00541d9598bd3796a7454879bb1ec444354e0835e4a,7139177
0x464b84ff6937dd571ab99c3dc734e25aaafdb88f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x2a285db20aed4e7f7c509f697c33f78b039b9f90e3765f919da136551f27a48a,7139177
0x2e17ea78756d792a2eec70226c6824d3b42d5677,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x09a44de45fcefb7a8acbe600c2ce7184c954bcb2da988da1933bde64ba6e9397,7139178
0xe1f378dc4bcec2c92b85ddf54e1b6fbee72338ba,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2457,0x70d60733620fda5ad398c36d3ed4ad0a2d5102f29b59d35d6c4a8d12c4214b04,7139178
0x71cf0917a9c3e768c4d80ba18b24b399fdf82f39,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xceba7a30aba52f5971e35f18592bce788e743dc84709f0601590db24f3eafef2,7139178
0x1d7663568a5e1f6912844c316dab4e25eac4cab1,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2455,0x647b7b46f3cae6807353b1aaf5a8f83668a507fa6261865dd2b0fac7739b11c2,7139179
0xddecb3ff8eef3fca12bd2d1e18d71f704f0e92e4,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x2d2f85389c5e6f183edd26c730427f5ba8460fe7cf2887d4627b4e5f19b810ba,7139181
0x8818d01fb8b34f0f51b6012fd9b9c0403daf983f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x43a4a23a4f8db0b21c767bc61681fafd1fd1bf6930db163416aa7f344b3d9f1b,7139181
0x59a40df9342ff5a1132e9b3a8103493304fff91b,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x60266d7e4d8d31d934b6e0925e57a0d2d443fb09ecf8340e9d92bb9bf59a14a3,7139182
0xf981c43509db036e28cb1c39a53997204c34de0d,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xf164cf63e201ac2b08f859185536ba5a8603749c9cb9d5d51c34effeb45eeaec,7139182
0xda5c37c104fad148c66ad3c9896f4388383d2f3a,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x2583fd61099eea29c00fcce61057e91c3d778f56d856496fea4d30a7e7fb6bc2,7139183
0xb5a438d0f6a3bbbafd942f2bfbf790d648457d42,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x11d9393ea1804d0d9ad53fb81e7a260099078ba68883ef20a31ce52ea4ec2aaf,7139183
0x852ee9daddc56fb10a8103cec3b83faad1006309,0x3b46c790ff408e987928169bd1904b6d71c00305,0.245,0xbcbad5959db3b0ed3a02d2910faa1ad36bd4c2412b018fdd07140f52602a9e0e,7139183
0x53830f692effce42a1756358278c0c4459a565ce,0x3b46c790ff408e987928169bd1904b6d71c00305,0.245,0x5bdf8f1deda2965662065f078109accd2aff839fed1f093a604f064e5e3003d5,7139183
0x22deaecfc138cd3b2e27eeffd591e269ff2c517f,0x3b46c790ff408e987928169bd1904b6d71c00305,0.2449,0x0ea82dc91464df29adec8704ff12a0d3aa52dcb4f9005b1408905e5008f18c7d,7139185
0xc7729d997c4d522303c2c2191b84ef5a093c8154,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x0dbaeea01f0a7aca3b80bcf3664be161d3c062496be30ee4eec8ecf1751ab6b5,7139186
0xbf0b74a320794351b3583af458712aa937176f82,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0xc61740779c61a78442e1a86088d1d4d9845cfc5b3a40594e001888916c9489c6,7139186
0xafee82a4d56aee112ae25f3cd1a286ff3191c4ae,0x3b46c790ff408e987928169bd1904b6d71c00305,0.0987,0x4635afc1f9e589b0dc1f0883cfbb0b3030b0d99249cc6deb42a17e33bfa20e0c,7139186
